product_id,product_name,brand,category,ingredients,clean_label,price,discount,Average_units_sold,units_sold,average_rating,num_reviews,shelf_life,packaging_type,review_id,review_text,rating,platform,date,reviewer_location,sentiment_score,sentiment_category,transaction_id,purchase_date,quantity,price_per_unit,region,season,channel,ingredients_count,has_dates,has_cocoa,has_protein,customer_gender,age_numeric,Success
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Millet, Cocoa, Dates, Cocoa Powder, Nuts, Natural Flavoring",0,1000,0,849,929,3.9,37,24.0,Recyclable Plastic,REV_001644,Excellent protein content and no artificial flavors.,4,Swiggy Instamart,2023-04-11 0:08:54,Ahmedabad,0.52,Positive,TXN_001644,2023-04-11 0:08:54,3,1000,Ahmedabad,Summer,App,6,1,1,0,1.0,40.0,1
TWT_015,Choco Fruit Crunch Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Raisins, Almonds, Seeds, Oats, Dates",0,499,0,494,303,4.4,62,12.0,Paper-based,REV_001654,"Regular product, meets basic expectations.",3,Swiggy Instamart,2023-06-06 2:29:29,Ahmedabad,-0.13,Negative,TXN_001654,2023-06-06 2:29:29,3,499,Ahmedabad,Monsoon,Marketplace,5,1,0,0,0.0,50.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Almonds, Cocoa Powder, Protein Powder, Dates, Cocoa",0,720,0,989,670,3.7,113,18.0,Eco-friendly,REV_001674,Taste could be much better.,2,Swiggy Instamart,2024-02-02 11:14:51,Ahmedabad,-0.81,Negative,TXN_001674,2024-02-02 11:14:51,3,720,Ahmedabad,Winter,Social Media,5,1,1,1,0.0,50.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Cocoa, Natural Flavoring, Dates, Millet",1,1000,0,801,389,4.4,102,18.0,Eco-friendly,REV_001677,Good for the price range.,3,Flipkart,2023-11-13 13:17:07,Ahmedabad,-0.11,Negative,TXN_001677,2023-11-13 13:17:07,1,1000,Ahmedabad,Festive,Website Direct,4,1,1,0,0.0,50.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Nuts, Dried Fruits, Cocoa",0,750,0,716,429,3.8,146,24.0,Paper-based,REV_001692,"Disappointing purchase, won't buy again.",2,Instagram,2023-07-06 13:56:06,Ahmedabad,-0.71,Negative,TXN_001692,2023-07-06 13:56:06,1,750,Ahmedabad,Monsoon,App,3,0,1,0,0.0,21.0,0
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Nuts, Dried Fruits, Seeds, Dates, Cocoa",0,750,0,615,202,4.0,47,12.0,Eco-friendly,REV_001696,Love the clean ingredients and natural taste.,5,Flipkart,2023-03-14 3:47:18,Ahmedabad,0.56,Positive,TXN_001696,2023-03-14 3:47:18,3,750,Ahmedabad,Summer,Marketplace,5,1,1,0,0.0,21.0,0
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Cocoa Butter, Cocoa Powder, Cocoa, Almonds",1,1047,0,797,208,4.1,143,24.0,Paper-based,REV_001721,"Disappointing purchase, won't buy again.",1,Nykaa,2024-08-11 2:06:58,Ahmedabad,-0.99,Negative,TXN_001721,2024-08-11 2:06:58,3,1047,Ahmedabad,Monsoon,Social Media,5,1,1,0,1.0,30.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Dates, Cocoa, Millet",1,1000,0,670,1354,3.8,83,24.0,Eco-friendly,REV_001759,Okay option for health-conscious people.,3,Own Website,2024-12-21 11:48:20,Ahmedabad,0.04,Neutral,TXN_001759,2024-12-21 11:48:20,3,1000,Ahmedabad,Winter,Website Direct,3,1,1,0,0.0,50.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Dates, Protein Powder, Cocoa, Almonds, Cocoa Powder",1,720,0,929,1482,3.6,166,12.0,Eco-friendly,REV_001763,Love the clean ingredients and natural taste.,5,Instagram,2023-07-04 11:33:56,Ahmedabad,0.72,Positive,TXN_001763,2023-07-04 11:33:56,3,720,Ahmedabad,Monsoon,Social Media,5,1,1,1,0.0,30.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Almonds, Dates, Cocoa, Protein Powder",1,720,0,930,339,3.7,89,18.0,Eco-friendly,REV_001765,Finally found a healthy snack option that tastes good.,4,Amazon,2024-04-01 13:13:36,Ahmedabad,0.4,Positive,TXN_001765,2024-04-01 13:13:36,1,720,Ahmedabad,Summer,Website Direct,4,1,1,1,0.0,40.0,1
TWT_019,CREAMY- Unsweetened Peanut Butter - Pack of 325g,The Whole Truth,Peanut Butter,"Peanuts, Dates, Sea Salt",1,225,0,935,1164,4.0,152,12.0,Paper-based,REV_001779,Expected more from this brand.,1,Own Website,2023-06-11 23:59:20,Ahmedabad,-0.87,Negative,TXN_001779,2023-06-11 23:59:20,3,225,Ahmedabad,Monsoon,Marketplace,3,1,0,0,1.0,40.0,1
TWT_020,CRUNCHY- Unsweetened Peanut Butter - Pack of 325g,The Whole Truth,Peanut Butter,"Sea Salt, Peanuts, Dates",1,225,0,1096,1322,3.7,52,18.0,Eco-friendly,REV_001781,Packaging was damaged on arrival.,1,Swiggy Instamart,2024-01-17 4:20:46,Ahmedabad,-0.99,Negative,TXN_001781,2024-01-17 4:20:46,3,225,Ahmedabad,Winter,Online,3,1,0,0,0.0,40.0,1
TWT_011,Lemon Cranberry Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Whey Protein, Natural Flavoring, Dates, Almonds, Cocoa",1,1000,0,952,1199,4.3,116,12.0,Eco-friendly,REV_001801,Highly recommend for health-conscious people.,4,Nykaa,2024-02-13 11:40:58,Ahmedabad,0.94,Positive,TXN_001801,2024-02-13 11:40:58,1,1000,Ahmedabad,Winter,Website Direct,5,1,1,1,1.0,50.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Nuts, Cocoa, Cocoa Powder, Dates",0,1000,0,801,871,4.1,84,24.0,Eco-friendly,REV_001828,Packaging was damaged on arrival.,1,Flipkart,2023-10-22 8:22:42,Ahmedabad,-0.71,Negative,TXN_001828,2023-10-22 8:22:42,3,1000,Ahmedabad,Festive,Marketplace,4,1,1,0,1.0,21.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa, Dates, Cocoa Powder, Protein Powder, Almonds",1,720,0,814,587,4.3,30,12.0,Recyclable Plastic,REV_001837,"Neither good nor bad, just average.",3,Own Website,2023-07-27 18:14:11,Ahmedabad,-0.02,Neutral,TXN_001837,2023-07-27 18:14:11,3,720,Ahmedabad,Monsoon,App,5,1,1,1,1.0,30.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Millet, Nuts, Dates, Cocoa Powder",0,1000,0,849,210,4.3,158,24.0,Recyclable Plastic,REV_001842,Poor quality control and taste.,1,Swiggy Instamart,2024-11-05 16:26:44,Ahmedabad,-0.49,Negative,TXN_001842,2024-11-05 16:26:44,1,1000,Ahmedabad,Festive,App,4,1,1,0,1.0,50.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Dried Fruits, Nuts, Seeds, Cocoa",1,750,0,897,938,3.6,145,24.0,Recyclable Plastic,REV_001865,Perfect for my daily nutrition needs.,5,Swiggy Instamart,2023-10-04 1:04:04,Ahmedabad,0.44,Positive,TXN_001865,2023-10-04 1:04:04,2,750,Ahmedabad,Festive,Online,4,0,1,0,0.0,50.0,0
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Dried Fruits, Cocoa, Nuts",0,750,0,891,1454,3.9,52,18.0,Eco-friendly,REV_001878,Outstanding value for money and great taste.,4,Amazon,2024-02-18 21:14:32,Ahmedabad,0.48,Positive,TXN_001878,2024-02-18 21:14:32,3,750,Ahmedabad,Winter,Social Media,3,0,1,0,1.0,55.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Protein Powder, Almonds, Cocoa Powder",0,720,0,976,663,4.2,171,12.0,Paper-based,REV_001892,Good for the price range.,3,Nykaa,2024-04-10 14:22:04,Ahmedabad,-0.12,Negative,TXN_001892,2024-04-10 14:22:04,3,720,Ahmedabad,Summer,Online,3,0,1,1,0.0,50.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Almonds, Cocoa Butter, Cocoa, Cocoa Powder",1,1047,0,891,696,4.1,70,18.0,Paper-based,REV_001895,Acceptable quality for the price.,3,Instagram,2023-05-22 4:49:52,Ahmedabad,0.04,Neutral,TXN_001895,2023-05-22 4:49:52,3,1047,Ahmedabad,Summer,Marketplace,4,0,1,0,1.0,55.0,1
TWT_014,All in One - Box of 8 Protein Bars,The Whole Truth,Protein Bars,"Dates, Cocoa, Natural Flavoring, Whey Protein, Almonds",0,850,0,539,348,3.6,119,18.0,Recyclable Plastic,REV_001912,Acceptable quality for the price.,3,Flipkart,2023-10-23 17:43:48,Ahmedabad,0.19,Positive,TXN_001912,2023-10-23 17:43:48,1,850,Ahmedabad,Festive,Online,5,1,1,1,0.0,50.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa, Almonds, Protein Powder",0,720,0,929,977,3.7,177,12.0,Paper-based,REV_001914,Outstanding value for money and great taste.,5,Instagram,2024-09-18 0:33:16,Ahmedabad,0.6,Positive,TXN_001914,2024-09-18 0:33:16,1,720,Ahmedabad,Monsoon,Website Direct,3,0,1,1,0.0,55.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Nuts, Natural Flavoring, Millet",1,1000,0,869,988,4.1,136,24.0,Recyclable Plastic,REV_001915,Great quality and perfect for post-workout nutrition.,4,Nykaa,2023-03-18 17:28:48,Ahmedabad,0.81,Positive,TXN_001915,2023-03-18 17:28:48,2,1000,Ahmedabad,Summer,Online,3,0,0,0,1.0,21.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Millet, Cocoa, Nuts",1,1000,0,956,1448,4.2,164,12.0,Recyclable Plastic,REV_001921,Highly recommend for health-conscious people.,4,Instagram,2023-11-24 9:49:21,Ahmedabad,0.52,Positive,TXN_001921,2023-11-24 9:49:21,5,1000,Ahmedabad,Festive,Marketplace,3,0,1,0,1.0,30.0,1
TWT_015,Choco Fruit Crunch Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Seeds, Dried Fruits, Dates, Raisins",1,499,0,644,246,3.7,80,24.0,Eco-friendly,REV_001931,Taste could be much better.,2,Flipkart,2023-06-18 13:05:45,Ahmedabad,-0.95,Negative,TXN_001931,2023-06-18 13:05:45,1,499,Ahmedabad,Monsoon,Marketplace,4,1,0,0,0.0,40.0,0
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Cocoa, Cocoa Powder, Cocoa Butter, Dates, Almonds",0,1047,0,754,421,4.0,141,18.0,Recyclable Plastic,REV_001932,Acceptable quality for the price.,3,BigBasket,2023-11-18 15:00:52,Ahmedabad,0.12,Positive,TXN_001932,2023-11-18 15:00:52,2,1047,Ahmedabad,Festive,App,5,1,1,0,0.0,30.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Cocoa, Nuts, Millet, Natural Flavoring, Dates",1,1000,0,854,1279,4.4,62,18.0,Paper-based,REV_001941,Finally found a healthy snack option that tastes good.,5,BigBasket,2023-04-20 6:06:01,Ahmedabad,0.64,Positive,TXN_001941,2023-04-20 6:06:01,3,1000,Ahmedabad,Summer,Website Direct,5,1,1,0,0.0,30.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Cocoa, Seeds, Dates, Nuts",0,750,0,784,912,3.9,127,12.0,Paper-based,REV_001942,Not worth the price point at all.,2,BigBasket,2023-03-09 8:51:01,Ahmedabad,-0.92,Negative,TXN_001942,2023-03-09 8:51:01,2,750,Ahmedabad,Summer,App,4,1,1,0,1.0,21.0,0
TWT_020,CRUNCHY- Unsweetened Peanut Butter - Pack of 325g,The Whole Truth,Peanut Butter,"Dates, Sea Salt, Peanuts",0,225,0,745,495,4.4,188,24.0,Eco-friendly,REV_001946,Standard protein supplement.,3,Amazon,2024-02-27 1:00:20,Ahmedabad,-0.03,Neutral,TXN_001946,2024-02-27 1:00:20,2,225,Ahmedabad,Winter,App,3,1,0,0,1.0,30.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Nuts, Cocoa, Natural Flavoring, Millet",1,1000,0,801,597,4.2,146,24.0,Paper-based,REV_001995,Excellent protein content and no artificial flavors.,5,Flipkart,2024-11-08 9:24:41,Ahmedabad,0.82,Positive,TXN_001995,2024-11-08 9:24:41,1,1000,Ahmedabad,Festive,Website Direct,4,0,1,0,0.0,21.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Cocoa, Cocoa Powder, Natural Flavoring, Millet",0,1000,0,869,1386,3.9,117,18.0,Paper-based,REV_002004,Not worth the price point at all.,2,Nykaa,2024-12-01 20:53:29,Ahmedabad,-0.83,Negative,TXN_002004,2024-12-01 20:53:29,3,1000,Ahmedabad,Winter,Online,4,0,1,0,1.0,21.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa Powder, Cocoa, Almonds",1,720,0,929,399,3.9,139,18.0,Paper-based,REV_002007,Highly recommend for health-conscious people.,5,Instagram,2023-07-07 5:37:15,Ahmedabad,0.62,Positive,TXN_002007,2023-07-07 5:37:15,1,720,Ahmedabad,Monsoon,Online,3,0,1,0,0.0,21.0,1
TWT_018,CRUNCHY - Peanut Spread With Dates - Box of 325g,The Whole Truth,Peanut Butter,"Peanuts, Dates, Sea Salt",1,249,0,1116,1215,3.9,143,24.0,Paper-based,REV_002011,Acceptable quality for the price.,3,Nykaa,2024-09-06 23:28:07,Ahmedabad,0.06,Neutral,TXN_002011,2024-09-06 23:28:07,2,249,Ahmedabad,Monsoon,Online,3,1,0,0,1.0,50.0,0
TWT_012,Coffee Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Natural Flavoring, Coffee Extract, Almonds",1,800,0,1141,1371,3.6,85,12.0,Recyclable Plastic,REV_002023,Finally found a healthy snack option that tastes good.,5,Swiggy Instamart,2023-03-03 23:09:54,Ahmedabad,0.5,Positive,TXN_002023,2023-03-03 23:09:54,3,800,Ahmedabad,Summer,App,3,0,0,0,1.0,21.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Cocoa, Millet, Nuts, Dates",1,1000,0,849,606,3.7,126,24.0,Recyclable Plastic,REV_002029,Too expensive for the quality offered.,2,Swiggy Instamart,2023-04-06 5:38:50,Ahmedabad,-0.77,Negative,TXN_002029,2023-04-06 5:38:50,1,1000,Ahmedabad,Summer,Social Media,4,1,1,0,1.0,55.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Nuts, Seeds, Dried Fruits",1,750,0,1031,1328,3.6,140,24.0,Recyclable Plastic,REV_002045,Love the clean ingredients and natural taste.,5,Own Website,2023-03-24 15:33:59,Ahmedabad,0.61,Positive,TXN_002045,2023-03-24 15:33:59,2,750,Ahmedabad,Summer,Marketplace,3,0,0,0,1.0,30.0,0
TWT_012,Coffee Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Coffee Extract, Natural Flavoring, Whey Protein",0,800,0,1168,845,3.9,96,18.0,Eco-friendly,REV_002046,"Regular product, meets basic expectations.",3,Instagram,2024-10-21 14:08:18,Ahmedabad,-0.18,Negative,TXN_002046,2024-10-21 14:08:18,1,800,Ahmedabad,Festive,App,3,0,0,1,1.0,55.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Cocoa Powder, Millet, Cocoa, Dates, Nuts",0,1000,0,956,764,4.2,77,24.0,Eco-friendly,REV_002066,"Disappointing purchase, won't buy again.",1,Instagram,2023-12-12 18:03:58,Ahmedabad,-0.45,Negative,TXN_002066,2023-12-12 18:03:58,1,1000,Ahmedabad,Winter,Online,5,1,1,0,0.0,30.0,1
TWT_017,No Added Sugar 5 Grain Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Oats, Raisins, Dates, Dried Fruits",0,349,0,1151,1077,3.5,117,12.0,Paper-based,REV_002070,Okay option for health-conscious people.,3,Amazon,2024-11-22 9:20:26,Ahmedabad,-0.2,Negative,TXN_002070,2024-11-22 9:20:26,2,349,Ahmedabad,Festive,Social Media,4,1,0,0,0.0,40.0,0
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Cocoa, Dried Fruits, Dates, Nuts, Seeds",1,750,0,615,477,4.2,105,24.0,Paper-based,REV_002075,Standard protein supplement.,3,Flipkart,2024-01-04 11:27:39,Ahmedabad,0.04,Neutral,TXN_002075,2024-01-04 11:27:39,2,750,Ahmedabad,Winter,Online,5,1,1,0,0.0,40.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Protein Powder, Cocoa, Almonds",1,720,0,929,1447,3.5,87,12.0,Recyclable Plastic,REV_002091,Good for the price range.,3,Instagram,2023-05-27 9:17:52,Ahmedabad,0.12,Positive,TXN_002091,2023-05-27 9:17:52,2,720,Ahmedabad,Summer,Online,3,0,1,1,1.0,55.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Almonds, Cocoa, Cocoa Powder, Dates, Cocoa Butter",0,1047,0,805,1344,3.5,56,12.0,Paper-based,REV_002094,Acceptable quality for the price.,3,Flipkart,2023-10-04 15:41:21,Ahmedabad,-0.02,Neutral,TXN_002094,2023-10-04 15:41:21,2,1047,Ahmedabad,Festive,Website Direct,5,1,1,0,1.0,40.0,1
TWT_010,Double Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Cocoa, Cocoa Powder, Dates, Natural Flavoring",1,800,0,565,599,3.9,35,18.0,Eco-friendly,REV_002101,Great quality and perfect for post-workout nutrition.,5,BigBasket,2023-10-04 18:43:44,Ahmedabad,0.97,Positive,TXN_002101,2023-10-04 18:43:44,5,800,Ahmedabad,Festive,Marketplace,4,1,1,0,1.0,50.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Nuts, Seeds, Cocoa, Dates, Dried Fruits",1,750,0,784,687,3.6,92,18.0,Paper-based,REV_002105,Great quality and perfect for post-workout nutrition.,5,BigBasket,2024-12-08 10:54:53,Ahmedabad,0.9,Positive,TXN_002105,2024-12-08 10:54:53,1,750,Ahmedabad,Winter,Online,5,1,1,0,0.0,21.0,0
TWT_015,Choco Fruit Crunch Muesli - Pack of - 350g x 1,The Whole Truth,Muesli,"Dates, Almonds, Seeds",0,499,0,644,316,4.2,122,12.0,Paper-based,REV_002106,Perfect for my daily nutrition needs.,5,Flipkart,2024-01-20 0:40:09,Ahmedabad,0.9,Positive,TXN_002106,2024-01-20 0:40:09,1,499,Ahmedabad,Winter,Social Media,3,1,0,0,1.0,30.0,0
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Dates, Nuts, Cocoa, Dried Fruits, Seeds",1,750,0,891,1174,4.4,151,18.0,Paper-based,REV_002109,Overpriced compared to competitors.,2,Amazon,2023-10-12 1:42:16,Ahmedabad,-0.69,Negative,TXN_002109,2023-10-12 1:42:16,4,750,Ahmedabad,Festive,Online,5,1,1,0,0.0,50.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa Powder, Cocoa, Dates",0,720,0,1015,937,4.0,161,12.0,Eco-friendly,REV_002118,Excellent protein content and no artificial flavors.,4,BigBasket,2023-12-25 5:00:07,Ahmedabad,0.58,Positive,TXN_002118,2023-12-25 5:00:07,1,720,Ahmedabad,Winter,App,3,1,1,0,1.0,30.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Protein Powder, Cocoa Powder, Dates",0,720,0,976,1083,4.0,152,12.0,Paper-based,REV_002152,Great quality and perfect for post-workout nutrition.,5,Nykaa,2023-10-23 11:04:13,Ahmedabad,0.91,Positive,TXN_002152,2023-10-23 11:04:13,4,720,Ahmedabad,Festive,Website Direct,3,1,1,1,1.0,50.0,1
TWT_010,Double Cocoa Protein Bars - Box of 8,The Whole Truth,Protein Bars,"Cocoa, Dates, Almonds",1,800,0,1011,1011,4.5,60,24.0,Recyclable Plastic,REV_002155,Great quality and perfect for post-workout nutrition.,5,Amazon,2024-11-10 0:05:36,Ahmedabad,0.94,Positive,TXN_002155,2024-11-10 0:05:36,2,800,Ahmedabad,Festive,Online,3,1,1,0,1.0,21.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Almonds, Cocoa Butter, Cocoa Powder",0,1047,0,805,568,4.0,162,12.0,Paper-based,REV_002156,"Disappointing purchase, won't buy again.",1,Flipkart,2024-08-05 15:16:48,Ahmedabad,-0.46,Negative,TXN_002156,2024-08-05 15:16:48,2,1047,Ahmedabad,Monsoon,Online,4,1,1,0,0.0,40.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Cocoa, Cocoa Butter",1,1047,0,754,1460,4.3,153,24.0,Paper-based,REV_002159,Good for the price range.,3,BigBasket,2023-11-08 7:30:16,Ahmedabad,0.12,Positive,TXN_002159,2023-11-08 7:30:16,5,1047,Ahmedabad,Festive,Marketplace,3,1,1,0,1.0,55.0,1
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Millet, Cocoa, Nuts",1,1000,0,670,419,4.5,146,18.0,Eco-friendly,REV_002167,Standard protein supplement.,3,Own Website,2024-05-10 1:54:26,Ahmedabad,-0.05,Neutral,TXN_002167,2024-05-10 1:54:26,1,1000,Ahmedabad,Summer,Website Direct,3,0,1,0,1.0,21.0,1
TWT_018,CRUNCHY - Peanut Spread With Dates - Box of 325g,The Whole Truth,Peanut Butter,"Dates, Peanuts, Sea Salt",0,249,0,865,636,3.9,139,12.0,Paper-based,REV_002186,Good for the price range.,3,BigBasket,2024-02-24 12:58:29,Ahmedabad,-0.14,Negative,TXN_002186,2024-02-24 12:58:29,3,249,Ahmedabad,Winter,Online,3,1,0,0,1.0,21.0,0
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Dates, Protein Powder, Cocoa Powder",1,720,0,976,1351,4.1,103,12.0,Eco-friendly,REV_002199,Excellent protein content and no artificial flavors.,5,Nykaa,2023-06-11 0:13:25,Ahmedabad,0.75,Positive,TXN_002199,2023-06-11 0:13:25,2,720,Ahmedabad,Monsoon,Social Media,3,1,1,1,1.0,21.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Cocoa Powder, Cocoa Butter, Almonds, Cocoa",1,1047,0,869,776,4.1,131,12.0,Eco-friendly,REV_002205,Great quality and perfect for post-workout nutrition.,5,Own Website,2023-04-12 17:27:17,Ahmedabad,0.95,Positive,TXN_002205,2023-04-12 17:27:17,3,1047,Ahmedabad,Summer,Marketplace,5,1,1,0,1.0,50.0,1
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Seeds, Cocoa, Dates, Dried Fruits, Nuts",0,750,0,716,539,3.5,109,12.0,Eco-friendly,REV_002216,Amazing product! Really helps with my fitness goals.,5,Instagram,2024-09-06 8:23:37,Ahmedabad,0.4,Positive,TXN_002216,2024-09-06 8:23:37,2,750,Ahmedabad,Monsoon,Online,5,1,1,0,0.0,50.0,0
TWT_018,CRUNCHY - Peanut Spread With Dates - Box of 325g,The Whole Truth,Peanut Butter,"Sea Salt, Peanuts, Dates",1,249,0,849,1034,4.1,59,18.0,Eco-friendly,REV_002223,Packaging was damaged on arrival.,2,Own Website,2023-04-04 19:35:28,Ahmedabad,-0.46,Negative,TXN_002223,2023-04-04 19:35:28,2,249,Ahmedabad,Summer,Online,3,1,0,0,1.0,21.0,0
TWT_022,Almond Choco Fudge - Box of 10,The Whole Truth,Energy Bars,"Dried Fruits, Seeds, Cocoa, Dates, Nuts",1,750,0,615,1164,4.1,118,24.0,Recyclable Plastic,REV_002229,Outstanding value for money and great taste.,5,Flipkart,2024-12-05 15:33:59,Ahmedabad,0.51,Positive,TXN_002229,2024-12-05 15:33:59,2,750,Ahmedabad,Winter,Marketplace,5,1,1,0,1.0,55.0,0
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Nuts, Natural Flavoring, Millet",0,1000,0,849,501,4.3,101,24.0,Paper-based,REV_002256,Packaging was damaged on arrival.,1,Swiggy Instamart,2023-10-20 19:56:19,Ahmedabad,-0.48,Negative,TXN_002256,2023-10-20 19:56:19,2,1000,Ahmedabad,Festive,App,3,0,0,0,0.0,21.0,1
TWT_021,71% Dark Chocolate Sweetened with Dates - Pack of 3,The Whole Truth,Dark Chocolate,"Dates, Cocoa Powder, Almonds",0,1047,0,805,668,3.7,148,24.0,Paper-based,REV_002258,Taste could be much better.,2,Flipkart,2024-09-26 17:04:27,Ahmedabad,-0.48,Negative,TXN_002258,2024-09-26 17:04:27,1,1047,Ahmedabad,Monsoon,Marketplace,3,1,1,0,0.0,40.0,1
TWT_018,CRUNCHY - Peanut Spread With Dates - Box of 325g,The Whole Truth,Peanut Butter,"Sea Salt, Dates, Peanuts",1,249,0,746,655,3.6,41,18.0,Recyclable Plastic,REV_002259,Acceptable quality for the price.,3,Flipkart,2024-01-05 5:26:55,Ahmedabad,-0.11,Negative,TXN_002259,2024-01-05 5:26:55,1,249,Ahmedabad,Winter,Social Media,3,1,0,0,0.0,21.0,0
TWT_024,Almond Millet Cocoa - Pack of 8 Millet Bars,The Whole Truth,Millet Bars,"Natural Flavoring, Millet, Cocoa, Nuts, Dates, Cocoa Powder",0,1000,0,956,732,4.4,131,18.0,Paper-based,REV_002262,Acceptable quality for the price.,3,Instagram,2023-11-27 15:30:33,Ahmedabad,0.16,Positive,TXN_002262,2023-11-27 15:30:33,2,1000,Ahmedabad,Festive,App,6,1,1,0,0.0,50.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa Powder, Dates, Protein Powder, Cocoa, Almonds",1,720,0,814,1130,4.1,105,12.0,Eco-friendly,REV_002265,Too expensive for the quality offered.,1,Own Website,2024-04-24 16:20:51,Ahmedabad,-0.4,Negative,TXN_002265,2024-04-24 16:20:51,1,720,Ahmedabad,Summer,App,5,1,1,1,1.0,50.0,1
TWT_023,Double Cocoa Mini Protein Bars - Box of 12,The Whole Truth,Mini Bars,"Cocoa Powder, Almonds, Protein Powder",1,720,0,888,1272,3.9,63,18.0,Recyclable Plastic,REV_002285,Taste could be much better.,2,Flipkart,2024-11-01 1:46:23,Ahmedabad,-0.8,Negative,TXN_002285,2024-11-01 1:46:23,1,720,Ahmedabad,Festive,Website Direct,3,0,1,1,1.0,55.0,1
